index,RangeMinXZ_Lv1,RangeMaxXZ_Lv1,RangeMinY_Lv1,RangeMaxY_Lv1,EnableMinXZ_Lv1,EnableMaxXZ_Lv1,RangeMinXZ_Lv2,RangeMaxXZ_Lv2,RangeMinY_Lv2,RangeMaxY_Lv2,EnableMinXZ_Lv2,EnableMaxXZ_Lv2,RangeMinXZ_LvEX,RangeMaxXZ_LvEX,RangeMinY_LvEX,RangeMaxY_LvEX,EnableMinXZ_LvEX,EnableMaxXZ_LvEX,ElementAttr_Lv1,ElementAttr_Lv2,ElementAttr_LvEX,AtkAttr_Lv1,AtkAttr_Lv2,AtkAttr_LvEX,UseAtr_Lv1,UseAtr_Lv2,UseAtr_LvEX
10,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
11,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
12,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
13,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
14,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
15,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
16,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
17,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
18,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
19,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
20,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
21,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
22,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
23,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
24,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
25,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
26,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
27,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
28,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
29,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
30,400.0,500.0,-100.0,250.0,300.0,700.0,400.0,500.0,-100.0,250.0,300.0,700.0,450.0,550.0,-100.0,250.0,300.0,700.0,0,0,0,2,2,2,524305,524305,524305
31,0.0,50.0,0.0,200.0,0.0,0.0,0.0,50.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
32,0.0,50.0,-100.0,200.0,0.0,0.0,0.0,50.0,-100.0,200.0,0.0,0.0,0.0,50.0,-100.0,200.0,0.0,0.0,0,0,0,0,0,0,524289,524289,524289
33,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,524290,524290,0
34,0.0,150.0,-100.0,250.0,0.0,0.0,0.0,150.0,-100.0,250.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,524288,524288,0
35,0.0,150.0,200.0,400.0,0.0,0.0,0.0,150.0,200.0,400.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
36,0.0,150.0,-100.0,250.0,0.0,0.0,0.0,150.0,-100.0,250.0,0.0,0.0,0.0,150.0,-100.0,250.0,0.0,0.0,0,0,0,130,130,130,524289,524289,524289
37,0.0,150.0,-100.0,200.0,0.0,600.0,0.0,150.0,-100.0,200.0,0.0,600.0,0.0,150.0,-100.0,200.0,0.0,600.0,0,0,0,2,2,2,524288,524288,524288
38,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
39,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,524290,524290,0
40,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
41,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
42,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
43,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
44,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
45,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
46,0.0,150.0,-100.0,250.0,0.0,0.0,0.0,150.0,-100.0,250.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
47,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
48,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,0,0,0,0,0,0,524288,524288,524288
49,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,524288,524288,0
